geoid,state,district,owner,owner_moe,state_owner,state_owner_moe,country_owner,country_owner_moe,ratio_state_owner,ratio_state_owner_moe,ratio_country_owner,ratio_country_owner_moe,renter,renter_moe,state_renter,state_renter_moe,country_renter,country_renter_moe,ratio_state_renter,ratio_state_renter_moe,ratio_country_renter,ratio_country_renter_moe
50000US4207,Pennsylvania,7,76.87,1.02,68.5,0.31,63.12,0.17,1.122189781021898,0.039938886062539425,1.2178390367553866,0.038879643121900266,23.13,1.05,31.5,0.29,36.88,0.07,0.7342857142857142,0.0801936450345653,0.6271691973969631,0.05932243951770769
50000US2902,Missouri,2,76.87,0.56,66.08,0.49,63.12,0.17,1.1632869249394675,0.03420316983639084,1.2178390367553866,0.024304125480612903,23.13,1.24,33.92,0.43,36.88,0.07,0.6818985849056604,0.09041644011138912,0.6271691973969631,0.06962616427332838
50000US3604,New York,4,77.24,1.1,53.28,0.24,63.12,0.17,1.4496996996996996,0.054352751794060156,1.223700887198986,0.041446091224240936,22.76,1.63,46.72,0.25,36.88,0.07,0.4871575342465754,0.07499313120073209,0.6171366594360087,0.09073783047864192
50000US3407,New Jersey,7,77.41,1.07,63.23,0.39,63.12,0.17,1.224260635774158,0.0489489331447801,1.2263941698352345,0.04051002163471826,22.59,1.25,36.77,0.41,36.88,0.07,0.6143595322273592,0.08170106951523555,0.612527114967462,0.07011288263360216
50000US3914,Ohio,14,77.53,0.79,65.36,0.33,63.12,0.17,1.1861995104039167,0.036152875049273496,1.2282953105196452,0.031648208110954895,22.47,1.12,34.64,0.3,36.88,0.07,0.6486720554272517,0.07590647949942643,0.6092733188720173,0.06305061393051176
50000US2708,Minnesota,8,77.63,1.13,71.3,0.36,63.12,0.17,1.088779803646564,0.04269283394370607,1.2298795944233207,0.04242995071290156,22.37,1.08,28.7,0.38,36.88,0.07,0.7794425087108015,0.09591842880345668,0.6065618221258134,0.06087111558127369
50000US1706,Illinois,6,78.0,0.71,65.26,0.34,63.12,0.17,1.195219123505976,0.03421406083284493,1.2357414448669202,0.029153444857321173,22.0,1.24,34.74,0.35,36.88,0.07,0.6332757628094415,0.08415629779644435,0.596529284164859,0.06950985181925691
50000US3601,New York,1,78.16,0.82,53.28,0.24,63.12,0.17,1.466966966966967,0.0439975921379245,1.238276299112801,0.03265254898496036,21.84,1.13,46.72,0.25,36.88,0.07,0.4674657534246575,0.05337766016786855,0.5921908893709327,0.06352806846700992
50000US4212,Pennsylvania,12,78.2,0.88,68.5,0.31,63.12,0.17,1.1416058394160584,0.03602695128989695,1.2389100126742714,0.03455711702413503,21.8,0.97,31.5,0.29,36.88,0.07,0.692063492063492,0.07433635846585739,0.5911062906724511,0.054847130365160084
50000US2610,Michigan,10,78.21,1.02,70.32,0.28,63.12,0.17,1.1122013651877134,0.03786796051790722,1.2390684410646386,0.03899399752340896,21.79,1.03,29.68,0.36,36.88,0.07,0.7341644204851752,0.08722976004708592,0.5908351409978307,0.058099908868971664
50000US2601,Michigan,1,78.57,0.8,70.32,0.28,63.12,0.17,1.117320819112628,0.03165152086302769,1.2447718631178706,0.03205381985994096,21.43,1.15,29.68,0.36,36.88,0.07,0.7220350404312669,0.09502291623901192,0.5810737527114967,0.0645704692089981
50000US5110,Virginia,10,78.66,1.0,65.29,0.44,63.12,0.17,1.2047786797365598,0.04687309278242889,1.2461977186311788,0.038398681962613694,21.34,1.39,34.71,0.39,36.88,0.07,0.6148084125612215,0.09391996891996891,0.5786334056399132,0.07757643665548021
50000US2706,Minnesota,6,78.96,1.04,71.3,0.36,63.12,0.17,1.1074333800841514,0.040356597317108694,1.2509505703422052,0.039691720010928425,21.04,1.12,28.7,0.38,36.88,0.07,0.7331010452961673,0.09747899812712255,0.5704989154013015,0.06290342206385495
50000US3403,New Jersey,3,79.27,1.01,63.23,0.39,63.12,0.17,1.253677052032263,0.047413919894760244,1.2558618504435994,0.03876759789619025,20.73,1.11,36.77,0.41,36.88,0.07,0.5637748164264346,0.07295699984199604,0.5620932754880694,0.06232921203458935
50000US1714,Illinois,14,79.75,1.17,65.26,0.34,63.12,0.17,1.2220349371743793,0.048591324406774564,1.263466413181242,0.043878305933414664,20.25,1.37,34.74,0.35,36.88,0.07,0.582901554404145,0.09062609825388974,0.5490780911062907,0.07637963885056533
50000US1211,Florida,11,79.95,1.15,64.13,0.29,63.12,0.17,1.246686418213005,0.047140806844805275,1.2666349809885933,0.04326165559621852,20.05,1.39,35.87,0.25,36.88,0.07,0.5589629216615557,0.08529774418418112,0.5436550976138829,0.07744365518136323
50000US3602,New York,2,80.77,1.09,53.28,0.24,63.12,0.17,1.5159534534534533,0.054574261577690755,1.2796261089987326,0.04143047918786288,19.23,1.39,46.72,0.25,36.88,0.07,0.4116010273972603,0.06391023137946061,0.5214208242950108,0.07735925145362994
50000US3603,New York,3,82.76,0.61,53.28,0.24,63.12,0.17,1.5533033033033035,0.03689236991795683,1.311153358681876,0.026391068208409644,17.24,1.1,46.72,0.25,36.88,0.07,0.36900684931506844,0.05103963405987982,0.46746203904555306,0.06142768023191909
