geoid,state,district,moved_since_previous_year,moved_since_previous_year_moe,state_moved_since_previous_year,state_moved_since_previous_year_moe,country_moved_since_previous_year,country_moved_since_previous_year_moe,ratio_state_moved_since_previous_year,ratio_state_moved_since_previous_year_moe,ratio_country_moved_since_previous_year,ratio_country_moved_since_previous_year_moe,same_house_year_ago,same_house_year_ago_moe,state_same_house_year_ago,state_same_house_year_ago_moe,country_same_house_year_ago,country_same_house_year_ago_moe,ratio_state_same_house_year_ago,ratio_state_same_house_year_ago_moe,ratio_country_same_house_year_ago,ratio_country_same_house_year_ago_moe,moved_same_county,moved_same_county_moe,state_moved_same_county,state_moved_same_county_moe,country_moved_same_county,country_moved_same_county_moe,ratio_state_moved_same_county,ratio_state_moved_same_county_moe,ratio_country_moved_same_county,ratio_country_moved_same_county_moe,moved_different_county,moved_different_county_moe,state_moved_different_county,state_moved_different_county_moe,country_moved_different_county,country_moved_different_county_moe,ratio_state_moved_different_county,ratio_state_moved_different_county_moe,ratio_country_moved_different_county,ratio_country_moved_different_county_moe,moved_different_state,moved_different_state_moe,state_moved_different_state,state_moved_different_state_moe,country_moved_different_state,country_moved_different_state_moe,ratio_state_moved_different_state,ratio_state_moved_different_state_moe,ratio_country_moved_different_state,ratio_country_moved_different_state_moe,moved_from_abroad,moved_from_abroad_moe,state_moved_from_abroad,state_moved_from_abroad_moe,country_moved_from_abroad,country_moved_from_abroad_moe,ratio_state_moved_from_abroad,ratio_state_moved_from_abroad_moe,ratio_country_moved_from_abroad,ratio_country_moved_from_abroad_moe
50000US0624,California,24,19.02,1.24,13.38,0.16,14.62,0.06,1.42152466367713,0.2193802416552513,1.3009575923392613,0.1803118543581759,80.98,1.16,86.62,0.16,85.38,0.06,0.9348880166243362,0.03023750983406794,0.9484656828297026,0.028505704894198708,11.57,0.99,8.39,0.13,8.32,0.05,1.3790226460071513,0.27879707624276734,1.390625,0.2547042107833152,4.73,0.44,2.8,0.07,3.25,0.03,1.6892857142857145,0.39899937460913076,1.4553846153846155,0.29766323284350854,1.65,0.45,1.33,0.05,2.36,0.02,1.2406015037593983,0.7710597826086957,0.6991525423728814,0.3932342167636286,1.07,0.38,0.87,0.04,0.69,0.01,1.2298850574712645,0.9887461935654708,1.5507246376811596,1.146638655462185
50000US3703,North Carolina,3,19.01,1.36,15.67,0.32,14.62,0.06,1.2131461391193363,0.22322094631620334,1.3002735978112177,0.19672238524418362,80.99,1.13,84.33,0.33,85.38,0.06,0.9603936914502549,0.03431642536532686,0.9485828062778168,0.027803128473374523,8.02,0.86,8.04,0.23,8.32,0.05,0.9975124378109453,0.2712239137805839,0.9639423076923076,0.21832449916859165,4.07,0.64,3.83,0.16,3.25,0.03,1.0626631853785902,0.4237296237869879,1.2523076923076923,0.4170012119375852,6.36,0.84,3.3,0.14,2.36,0.02,1.9272727272727275,0.6738298498675303,2.6949152542372885,0.75759534583064,0.57,0.18,0.5,0.06,0.69,0.01,1.14,1.008116883116883,0.8260869565217391,0.5457983193277312
50000US2612,Michigan,12,18.94,1.2,14.79,0.3,14.62,0.06,1.2805949966193375,0.21431109684199842,1.2954856361149112,0.17479489175674462,81.06,1.28,85.21,0.27,85.38,0.06,0.9512967961506866,0.036072422615694266,0.9494026704146171,0.031317985956373105,11.25,1.02,8.82,0.24,8.32,0.05,1.2755102040816326,0.30093085722224794,1.3521634615384615,0.26145371489990593,3.12,0.38,3.82,0.13,3.25,0.03,0.8167539267015708,0.2548385990189016,0.9600000000000001,0.2515906680805938,2.81,0.43,1.59,0.1,2.36,0.02,1.7672955974842768,0.7662126206266628,1.190677966101695,0.38461538461538464,1.77,0.33,0.56,0.06,0.69,0.01,3.1607142857142856,1.8774193548387097,2.565217391304348,1.03109243697479
50000US5504,Wisconsin,4,18.89,1.17,14.62,0.34,14.62,0.06,1.2920656634746923,0.2202699261522791,1.2920656634746923,0.1706627840824026,81.11,1.23,85.38,0.36,85.38,0.06,0.9499882876551886,0.036824167993074204,0.9499882876551886,0.030147573971354376,14.52,1.03,8.46,0.27,8.32,0.05,1.7163120567375885,0.35341062145185853,1.7451923076923075,0.26858172288604865,1.95,0.38,3.74,0.16,3.25,0.03,0.5213903743315508,0.24827388626271307,0.6,0.24494394788668383,2.0,0.35,2.08,0.12,2.36,0.02,0.9615384615384615,0.44897959183673464,0.8474576271186441,0.31099619334913453,0.43,0.2,0.35,0.05,0.69,0.01,1.2285714285714286,1.5250000000000001,0.6231884057971014,0.5978991596638655
50000US0501,Arkansas,1,18.86,1.31,15.76,0.6,14.62,0.06,1.1967005076142132,0.2577365477288709,1.2900136798905608,0.18979811060873733,81.14,1.14,84.24,0.6,85.38,0.06,0.9632003798670467,0.040788399397431035,0.9503396579995316,0.028039844708881826,12.19,1.07,9.36,0.49,8.32,0.05,1.3023504273504274,0.3659927091261825,1.4651442307692306,0.2748313707474295,4.2,0.62,3.69,0.27,3.25,0.03,1.1382113821138211,0.5053163211057948,1.2923076923076924,0.4054309953037418,2.22,0.43,2.41,0.23,2.36,0.02,0.9211618257261411,0.5375660272449263,0.9406779661016951,0.380377792142498,0.25,0.11,0.31,0.06,0.69,0.01,0.8064516129032259,1.0616216216216217,0.3623188405797102,0.3294117647058824
50000US0200,Alaska,0,18.84,1.08,18.84,1.08,14.62,0.06,1.0,0.23005535656138065,1.2886456908344734,0.15832260382669106,81.16,1.07,81.16,1.07,85.38,0.06,1.0,0.052744505311252445,0.9505739048957601,0.026400444855323255,10.79,0.84,10.79,0.84,8.32,0.05,1.0,0.31329821938583724,1.2968749999999998,0.21751837260672147,2.87,0.38,2.87,0.38,3.25,0.03,1.0,0.5390670373802903,0.8830769230769231,0.2501704287229208,4.28,0.5,4.28,0.5,2.36,0.02,1.0,0.4737552854707667,1.8135593220338986,0.4544997486173957,0.9,0.27,0.9,0.27,0.69,0.01,1.0,1.3186813186813187,1.3043478260869568,0.8205882352941178
50000US4813,Texas,13,18.84,1.28,15.89,0.22,14.62,0.06,1.1856513530522341,0.1939759241367481,1.2886456908344734,0.18568284576458965,81.16,1.39,84.11,0.18,85.38,0.06,0.9649268814647485,0.03718211865706154,0.9505739048957601,0.03389634923645022,9.35,0.88,9.25,0.18,8.32,0.05,1.0108108108108107,0.22969691371809456,1.1237980769230769,0.22505377788757278,6.72,0.79,3.86,0.1,3.25,0.03,1.7409326424870466,0.4998656780571674,2.0676923076923077,0.52437130737767,2.47,0.47,1.94,0.07,2.36,0.02,1.27319587628866,0.5771676377470935,1.0466101694915255,0.416074121956475,0.3,0.18,0.85,0.05,0.69,0.01,0.35294117647058826,0.4666666666666666,0.4347826086956522,0.534453781512605
50000US1804,Indiana,4,18.81,1.42,14.86,0.4,14.62,0.06,1.265814266487214,0.2594512090115273,1.286593707250342,0.2048181722909243,81.19,1.35,85.14,0.4,85.38,0.06,0.9536058256988489,0.040673726767359863,0.9509252752401031,0.032959855033528766,9.64,1.04,8.49,0.33,8.32,0.05,1.1354534746760896,0.33376684006936114,1.1586538461538463,0.26393566012086117,5.83,0.76,3.73,0.18,3.25,0.03,1.5630026809651474,0.5596628363531573,1.7938461538461539,0.5008521436146038,2.73,0.59,2.22,0.15,2.36,0.02,1.2297297297297296,0.7009111478016266,1.1567796610169492,0.5196437549378726,0.6,0.18,0.41,0.05,0.69,0.01,1.4634146341463414,1.2536231884057971,0.8695652173913044,0.5470588235294118
50000US1713,Illinois,13,18.71,1.1,13.1,0.26,14.62,0.06,1.4282442748091604,0.22472111851064228,1.2797537619699044,0.16098564242297214,81.29,0.82,86.9,0.28,85.38,0.06,0.9354430379746835,0.02490069696589762,0.9520965097212463,0.020546409551351945,10.09,0.9,8.34,0.22,8.32,0.05,1.209832134292566,0.27985014502094746,1.2127403846153846,0.23093070056443304,5.78,0.46,2.63,0.11,3.25,0.03,2.1977186311787076,0.5345846367744179,1.7784615384615385,0.31593697924556885,2.03,0.39,1.61,0.07,2.36,0.02,1.2608695652173911,0.5952380952380952,0.8601694915254237,0.34511240393593334,0.8,0.24,0.52,0.04,0.69,0.01,1.5384615384615385,1.1666666666666665,1.1594202898550727,0.7294117647058824
50000US4103,Oregon,3,18.66,1.29,18.37,0.54,14.62,0.06,1.01578660860098,0.20033912149322605,1.2763337893296853,0.1869498008803186,81.34,1.27,81.63,0.47,85.38,0.06,0.9964473845399976,0.042591887785454405,0.9526821269618179,0.031088348161844106,10.74,1.04,10.41,0.41,8.32,0.05,1.0317002881844382,0.2815120147874307,1.2908653846153846,0.2655247985044763,2.56,0.36,3.85,0.26,3.25,0.03,0.6649350649350649,0.2780906681848064,0.7876923076923077,0.23610059081957277,4.22,0.56,3.44,0.22,2.36,0.02,1.2267441860465116,0.484472049689441,1.7881355932203389,0.5049199166846227,1.14,0.39,0.67,0.11,0.69,0.01,1.7014925373134326,1.7706043956043955,1.6521739130434783,1.1785714285714288
50000US4818,Texas,18,18.54,1.39,15.89,0.22,14.62,0.06,1.1667715544367525,0.20730087540310965,1.26812585499316,0.20056255052849056,81.46,1.65,84.11,0.18,85.38,0.06,0.9684936392818927,0.043379793371358104,0.9540876083391895,0.039991709993310046,13.78,1.23,9.25,0.18,8.32,0.05,1.4897297297297296,0.32404732369072403,1.6562499999999998,0.3155913256158995,2.11,0.53,3.86,0.1,3.25,0.03,0.5466321243523315,0.30313776058456904,0.6492307692307692,0.3381684593243448,1.72,0.42,1.94,0.07,2.36,0.02,0.8865979381443299,0.49761885758373914,0.728813559322034,0.3683114271349565,0.93,0.28,0.85,0.05,0.69,0.01,1.0941176470588236,0.7902777777777779,1.347826086956522,0.850840336134454
50000US2001,Kansas,1,18.53,1.18,16.59,0.55,14.62,0.06,1.116937914406269,0.21655095051170212,1.2674418604651165,0.1718286822169656,81.47,1.19,83.41,0.52,85.38,0.06,0.9767413979139192,0.04071385973785639,0.9542047317873038,0.02921651206034651,9.43,0.88,9.39,0.43,8.32,0.05,1.0042598509052183,0.2799975450974687,1.1334134615384615,0.2251693515881993,4.9,0.47,3.5,0.22,3.25,0.03,1.4000000000000001,0.4463349068974561,1.5076923076923079,0.31709210725647624,3.26,0.55,3.09,0.22,2.36,0.02,1.0550161812297734,0.5087950145794078,1.3813559322033897,0.4895496660202543,0.94,0.29,0.61,0.14,0.69,0.01,1.540983606557377,1.750354609929078,1.3623188405797102,0.8802521008403361
50000US4826,Texas,26,18.52,1.44,15.89,0.22,14.62,0.06,1.1655129011957206,0.21356048893277982,1.2667578659370726,0.20739138245950234,81.48,1.2,84.11,0.18,85.38,0.06,0.9687314231363691,0.03268048865979122,0.9543218552354182,0.029450923687163198,9.34,0.94,9.25,0.18,8.32,0.05,1.0097297297297296,0.2426327105896053,1.1225961538461537,0.23946292901318839,5.33,0.65,3.86,0.1,3.25,0.03,1.3808290155440415,0.4086073500967118,1.6400000000000001,0.43031358885017423,3.32,0.87,1.94,0.07,2.36,0.02,1.711340206185567,1.0217362385931306,1.4067796610169492,0.7611865258924082,0.54,0.19,0.85,0.05,0.69,0.01,0.6352941176470589,0.5236111111111111,0.7826086956521741,0.573529411764706
50000US3101,Nebraska,1,18.4,1.29,16.46,0.7,14.62,0.06,1.117861482381531,0.2522792351472554,1.258549931600547,0.1868038296853011,81.6,1.31,83.54,0.66,85.38,0.06,0.9767775915728991,0.04679902374379809,0.9557273366127899,0.03202961619705326,10.82,1.08,9.44,0.55,8.32,0.05,1.1461864406779663,0.36360770219037936,1.3004807692307692,0.27525610409723217,4.43,0.48,3.74,0.26,3.25,0.03,1.1844919786096255,0.42341954022988504,1.363076923076923,0.32057642781396756,2.3,0.35,2.73,0.31,2.36,0.02,0.8424908424908424,0.45359395389299695,0.9745762711864406,0.31315090138619556,0.85,0.39,0.55,0.16,0.69,0.01,1.5454545454545452,2.5315998555435173,1.2318840579710146,1.166386554621849
50000US0403,Arizona,3,18.35,1.29,18.46,0.44,14.62,0.06,0.9940411700975081,0.1872546083422887,1.2551299589603284,0.18677575830164386,81.65,0.97,81.54,0.44,85.38,0.06,1.0013490311503557,0.034599819690766954,0.9563129538533616,0.02406604086663822,12.91,1.13,11.85,0.36,8.32,0.05,1.089451476793249,0.25714915009954176,1.5516826923076923,0.29029513189126244,1.51,0.28,1.84,0.12,3.25,0.03,0.8206521739130435,0.4131466540104415,0.4646153846153846,0.18090062111801244,2.88,0.53,3.99,0.22,2.36,0.02,0.7218045112781954,0.34631450947283526,1.2203389830508475,0.46986999928176404,1.05,0.35,0.78,0.09,0.69,0.01,1.3461538461538463,1.2243878060969513,1.5217391304347827,1.0588235294117647
50000US4004,Oklahoma,4,18.35,1.1,16.72,0.42,14.62,0.06,1.097488038277512,0.18683379745294976,1.2551299589603284,0.1607835284606402,81.65,0.95,83.28,0.39,85.38,0.06,0.9804274735830932,0.03199798114207095,0.9563129538533616,0.023597546842817785,10.25,0.82,9.65,0.32,8.32,0.05,1.0621761658031088,0.2406576643112618,1.2319711538461537,0.21193038418142757,4.27,0.59,4.06,0.19,3.25,0.03,1.0517241379310345,0.3899316005471957,1.3138461538461537,0.38736555067414025,3.45,0.42,2.63,0.18,2.36,0.02,1.3117870722433462,0.5013000217880746,1.4618644067796611,0.38073691014867483,0.38,0.18,0.39,0.08,0.69,0.01,0.9743589743589743,1.3809196980096086,0.5507246376811594,0.5378151260504203
50000US2904,Missouri,4,18.21,1.08,15.67,0.39,14.62,0.06,1.162093171665603,0.19580939930757044,1.2455540355677155,0.15796890439261013,81.79,1.02,84.33,0.37,85.38,0.06,0.9698802324202539,0.032702056919216606,0.9579526821269619,0.025239580534879923,8.61,0.78,8.52,0.31,8.32,0.05,1.01056338028169,0.2569774451232718,1.0348557692307692,0.19994539142645396,4.64,0.48,4.08,0.18,3.25,0.03,1.1372549019607843,0.33629469122426864,1.4276923076923076,0.32176942887441295,4.2,0.51,2.7,0.15,2.36,0.02,1.5555555555555556,0.5523219814241486,1.7796610169491527,0.462400344753286,0.76,0.27,0.36,0.06,0.69,0.01,2.111111111111111,2.2666666666666666,1.1014492753623188,0.8147058823529413
50000US1203,Florida,3,18.2,1.56,15.81,0.25,14.62,0.06,1.1511701454775458,0.23380830881623219,1.2448700410396718,0.22362787076683532,81.8,1.74,84.19,0.24,85.38,0.06,0.9716118303836561,0.046874994047953714,0.9580698055750761,0.04210553000732207,9.18,1.16,8.69,0.19,8.32,0.05,1.0563866513233602,0.31331743508214094,1.1033653846153846,0.29211830701864633,5.04,0.64,3.01,0.1,3.25,0.03,1.6744186046511629,0.5370990375796952,1.5507692307692307,0.4225117406453568,3.31,0.78,2.97,0.11,2.36,0.02,1.1144781144781144,0.6086413586413586,1.402542372881356,0.6848380377792144,0.66,0.32,1.14,0.08,0.69,0.01,0.5789473684210527,0.6458397772966286,0.9565217391304349,0.9554621848739497
50000US4102,Oregon,2,18.19,1.3,18.37,0.54,14.62,0.06,0.9902014153511159,0.19992330171580533,1.2441860465116281,0.18805394197083572,81.81,1.13,81.63,0.47,85.38,0.06,1.0022050716648292,0.03922796671166982,0.9581869290231905,0.027816626895705257,10.43,1.0,10.41,0.41,8.32,0.05,1.0019212295869355,0.2714658040665434,1.2536057692307692,0.2554612185224191,3.73,0.6,3.85,0.26,3.25,0.03,0.9688311688311688,0.4445709560891635,1.1476923076923078,0.39045220421148313,3.63,0.55,3.44,0.22,2.36,0.02,1.0552325581395348,0.4566065913179242,1.538135593220339,0.4922071392659629,0.39,0.14,0.67,0.11,0.69,0.01,0.582089552238806,0.6259157509157509,0.5652173913043479,0.4222689075630253
50000US0652,California,52,18.16,1.22,13.38,0.16,14.62,0.06,1.3572496263079221,0.2148528370022592,1.2421340629274966,0.17709300236548192,81.84,1.19,86.62,0.16,85.38,0.06,0.9448164396213345,0.030966871539417008,0.9585382993675334,0.029222602811885986,11.71,1.06,8.39,0.13,8.32,0.05,1.3957091775923718,0.2960048426150121,1.4074519230769231,0.2717339955706379,1.99,0.38,2.8,0.07,3.25,0.03,0.7107142857142857,0.30715625837577054,0.6123076923076923,0.24517118618391157,3.01,0.47,1.33,0.05,2.36,0.02,2.263157894736842,0.8781702898550723,1.2754237288135593,0.4199525964231847,1.44,0.3,0.87,0.04,0.69,0.01,1.6551724137931034,0.8436382894214219,2.0869565217391304,0.9302521008403363
50000US1601,Idaho,1,18.13,1.32,17.69,0.9,14.62,0.06,1.0248728094968909,0.25417803894003094,1.2400820793433653,0.19075628050423696,81.87,1.33,82.31,0.92,85.38,0.06,0.9946543554853603,0.054558681146486744,0.9588896697118764,0.032502554823348455,9.63,1.03,9.38,0.69,8.32,0.05,1.0266524520255864,0.3726755062091253,1.1574519230769231,0.2615172804352506,3.49,0.5,3.49,0.37,3.25,0.03,1.0,0.5042347548824233,1.073846153846154,0.32754506892895013,4.79,0.65,4.3,0.42,2.36,0.02,1.1139534883720932,0.5249432116023065,2.0296610169491527,0.5852905264669971,0.22,0.09,0.51,0.14,0.69,0.01,0.43137254901960786,0.6378378378378379,0.31884057971014496,0.2701680672268908
50000US5600,Wyoming,0,18.11,1.38,18.11,1.38,14.62,0.06,1.0,0.3065841848180608,1.2387140902872777,0.1989531245321436,81.89,1.51,81.89,1.51,85.38,0.06,1.0,0.07378256638282309,0.959123916608105,0.036719330267545314,10.66,1.05,10.66,1.05,8.32,0.05,1.0,0.3978562751759261,1.28125,0.267813157776882,2.5,0.52,2.5,0.52,3.25,0.03,1.0,0.8696233861796777,0.7692307692307693,0.3342296621723981,4.58,0.71,4.58,0.71,2.36,0.02,1.0,0.6353560664898423,1.940677966101695,0.6346333405156934,0.36,0.18,0.36,0.18,0.69,0.01,1.0,2.6666666666666665,0.5217391304347826,0.5369747899159665
50000US4504,South Carolina,4,18.06,1.28,14.82,0.49,14.62,0.06,1.2186234817813764,0.2536005137828447,1.2352941176470589,0.1852449321795371,81.94,1.34,85.18,0.56,85.38,0.06,0.9619629020896923,0.04411318218022342,0.9597095338486765,0.032737954139603974,11.22,1.03,7.65,0.35,8.32,0.05,1.4666666666666668,0.40433219178082186,1.3485576923076923,0.2638143077352033,3.15,0.54,3.41,0.26,3.25,0.03,0.9237536656891495,0.4602569093032308,0.9692307692307692,0.3502310256021815,2.97,0.47,3.37,0.22,2.36,0.02,0.8813056379821959,0.3956846619799265,1.2584745762711866,0.41966530201824326,0.71,0.3,0.39,0.06,0.69,0.01,1.8205128205128203,2.149494949494949,1.028985507246377,0.8995798319327732
50000US4902,Utah,2,18.02,1.59,17.58,0.66,14.62,0.06,1.025028441410694,0.258215907676994,1.2325581395348837,0.22763085007635417,81.98,1.19,82.42,0.65,85.38,0.06,0.9946614899296288,0.04456792526386561,0.9601780276411338,0.029224907420576603,9.11,1.11,9.69,0.47,8.32,0.05,0.9401444788441692,0.32105829504500666,1.094951923076923,0.27999751516543653,3.98,0.75,3.5,0.32,3.25,0.03,1.1371428571428572,0.6418716454279034,1.2246153846153847,0.4841880018179064,4.1,0.83,3.57,0.31,2.36,0.02,1.1484593837535013,0.6694864334956676,1.7372881355932204,0.7328880270056741,0.83,0.28,0.83,0.15,0.69,0.01,1.0,1.0711284513805521,1.2028985507246377,0.8466386554621851
50000US5103,Virginia,3,17.99,1.32,15.68,0.34,14.62,0.06,1.1473214285714286,0.21822623936507007,1.2305061559507524,0.19067768062999674,82.01,1.35,84.32,0.33,85.38,0.06,0.9726043643263759,0.0396343698835691,0.9605293979854768,0.03297335345585951,8.06,0.95,6.54,0.25,8.32,0.05,1.2324159021406729,0.385304302830076,0.96875,0.24001768277619584,5.69,0.73,5.02,0.17,3.25,0.03,1.1334661354581674,0.36802733249905656,1.7507692307692309,0.4815936979245569,3.55,0.48,3.18,0.14,2.36,0.02,1.1163522012578615,0.4009590995561192,1.5042372881355932,0.43230625583566756,0.68,0.32,0.94,0.08,0.69,0.01,0.723404255319149,0.8098495212038305,0.9855072463768118,0.9563025210084035
50000US5302,Washington,2,17.96,1.37,17.74,0.44,14.62,0.06,1.0124013528748592,0.2047997863370152,1.2284541723666211,0.19750089828427705,82.04,1.21,82.26,0.42,85.38,0.06,0.9973255531242402,0.039604162321752095,0.9608807683298197,0.029694389133835868,9.89,1.11,10.16,0.35,8.32,0.05,0.9734251968503937,0.28590992899340567,1.1887019230769231,0.2811243587465454,4.2,0.59,3.14,0.15,3.25,0.03,1.3375796178343948,0.5047422512732411,1.2923076923076924,0.38696788365399176,3.12,0.54,3.58,0.19,2.36,0.02,0.8715083798882681,0.39529588507312036,1.3220338983050848,0.48006895065718597,0.74,0.21,0.85,0.09,0.69,0.01,0.8705882352941177,0.6861702127659575,1.0724637681159421,0.6399159663865546
50000US4812,Texas,12,17.94,1.32,15.89,0.22,14.62,0.06,1.12901195720579,0.19744283576892588,1.2270861833105338,0.1906496092463395,82.06,1.52,84.11,0.18,85.38,0.06,0.9756271549161812,0.040319121472979766,0.9611150152260484,0.036956375732865566,11.08,1.04,9.25,0.18,8.32,0.05,1.1978378378378378,0.27158626027562227,1.3317307692307692,0.26601598673213916,3.74,0.54,3.86,0.1,3.25,0.03,0.9689119170984457,0.3302170642596175,1.1507692307692308,0.35358279048629,2.26,0.5,1.94,0.07,2.36,0.02,1.1649484536082473,0.6003139383297418,0.9576271186440678,0.43999138116785175,0.85,0.44,0.85,0.05,0.69,0.01,1.0,1.1569444444444443,1.2318840579710146,1.3113445378151263
50000US0603,California,3,17.91,1.3,13.38,0.16,14.62,0.06,1.3385650224215246,0.22636576334589953,1.2250341997264023,0.18789674222235533,82.09,1.08,86.62,0.16,85.38,0.06,0.9477026090972062,0.02843769613824275,0.9614663855703913,0.026650001053535405,9.05,0.94,8.39,0.13,8.32,0.05,1.0786650774731823,0.2575651650013073,1.0877403846153846,0.23904397434841712,6.05,0.78,2.8,0.07,3.25,0.03,2.1607142857142856,0.6655945680335925,1.8615384615384616,0.5144106953491895,1.62,0.39,1.33,0.05,2.36,0.02,1.218045112781955,0.6790081521739131,0.6864406779661018,0.34216763628528335,1.18,0.28,0.87,0.04,0.69,0.01,1.3563218390804597,0.7700251555673243,1.710144927536232,0.8613445378151262
50000US4709,Tennessee,9,17.91,1.65,14.24,0.38,14.62,0.06,1.2577247191011236,0.29908030865623203,1.2250341997264023,0.23577716561367787,82.09,1.42,85.76,0.37,85.38,0.06,0.9572061567164178,0.04137591656924858,0.9614663855703913,0.0346143994584828,14.38,1.55,8.27,0.31,8.32,0.05,1.738814993954051,0.5059182860690399,1.7283653846153846,0.3933839835076329,1.15,0.38,3.01,0.16,3.25,0.03,0.38205980066445183,0.2939398970612652,0.3538461538461538,0.24039918194212997,2.11,0.38,2.6,0.16,2.36,0.02,0.8115384615384614,0.39368020907578993,0.8940677966101694,0.3372118078000431,0.28,0.14,0.36,0.06,0.69,0.01,0.7777777777777779,1.0666666666666669,0.40579710144927544,0.4176470588235295
50000US2901,Missouri,1,17.88,1.4,15.67,0.39,14.62,0.06,1.141033822590938,0.2356281744505226,1.2229822161422708,0.2015600203611103,82.12,1.31,84.33,0.37,85.38,0.06,0.9737934305703784,0.039614270696171176,0.9618177559147343,0.032038176172189826,10.8,1.23,8.52,0.31,8.32,0.05,1.267605633802817,0.38148102678417484,1.2980769230769231,0.31128620526756035,3.38,0.48,4.08,0.18,3.25,0.03,0.8284313725490196,0.30899241603466954,1.04,0.3146114225117406,3.31,0.48,2.7,0.15,2.36,0.02,1.2259259259259259,0.4932920536635706,1.402542372881356,0.4305824894060188,0.39,0.12,0.36,0.06,0.69,0.01,1.0833333333333335,1.057142857142857,0.5652173913043479,0.36428571428571427
50000US1707,Illinois,7,17.85,1.23,13.1,0.26,14.62,0.06,1.3625954198473285,0.2419693323633108,1.2209302325581397,0.17828697188370213,82.15,1.23,86.9,0.28,85.38,0.06,0.9453394706559264,0.034400703560586304,0.9621691262590771,0.030164693921627503,13.25,1.13,8.34,0.22,8.32,0.05,1.5887290167865709,0.35504811012384324,1.5925480769230769,0.2907863201189253,1.27,0.33,2.63,0.11,3.25,0.03,0.4828897338403042,0.29185494148997804,0.39076923076923076,0.21030904408422965,2.58,0.41,1.61,0.07,2.36,0.02,1.6024844720496894,0.6498917748917749,1.093220338983051,0.3660130718954248,0.75,0.21,0.52,0.04,0.69,0.01,1.4423076923076923,1.0357142857142856,1.0869565217391306,0.6403361344537816
50000US5502,Wisconsin,2,17.82,1.09,14.62,0.34,14.62,0.06,1.2188782489740082,0.20591418385536037,1.2188782489740082,0.15911795969697878,82.18,1.01,85.38,0.36,85.38,0.06,0.9625204966034201,0.031776329251306946,0.9625204966034201,0.025011753504322134,11.54,0.94,8.46,0.27,8.32,0.05,1.3640661938534278,0.309605629193258,1.3870192307692306,0.24264120578041862,3.18,0.37,3.74,0.16,3.25,0.03,0.8502673796791443,0.27110729121902305,0.9784615384615385,0.24577715497651867,2.45,0.36,2.08,0.12,2.36,0.02,1.1778846153846154,0.4836734693877551,1.038135593220339,0.3227034403504992,0.64,0.2,0.35,0.05,0.69,0.01,1.8285714285714287,1.7000000000000002,0.9275362318840581,0.6067226890756302
50000US5108,Virginia,8,17.81,1.08,15.68,0.34,14.62,0.06,1.1358418367346939,0.18710152075225395,1.2181942544459645,0.15774433332335241,82.19,1.21,84.32,0.33,85.38,0.06,0.9747390891840608,0.036330345348822575,0.9626376200515343,0.029696858357432954,6.11,0.67,6.54,0.25,8.32,0.05,0.934250764525994,0.2767232276025484,0.734375,0.16989045057851862,4.05,0.48,5.02,0.17,3.25,0.03,0.8067729083665339,0.24615934688040048,1.2461538461538462,0.31841766399030447,5.41,0.56,3.18,0.14,2.36,0.02,1.70125786163522,0.5029724159797083,2.2923728813559325,0.5134669252316312,2.25,0.44,0.94,0.08,0.69,0.01,2.393617021276596,1.3533971728226173,3.2608695652173916,1.370168067226891
