geoid,state,district,male,male_moe,state_male,state_male_moe,country_male,country_male_moe,ratio_state_male,ratio_state_male_moe,ratio_country_male,ratio_country_male_moe,female,female_moe,state_female,state_female_moe,country_female,country_female_moe,ratio_state_female,ratio_state_female_moe,ratio_country_female,ratio_country_female_moe
50000US5304,Washington,4,50.26,0.3,49.94,0.05,49.23,0.01,1.0064076892270726,0.014029665023002597,1.0209222019094049,0.012602447077743424,49.74,0.24,50.06,0.05,50.77,0.01,0.993607670795046,0.011573338894384364,0.9797124285995666,0.00984034406055138
50000US5305,Washington,5,49.93,0.22,49.94,0.05,49.23,0.01,0.999799759711654,0.010812585447536494,1.0142189721714403,0.009349672931855551,50.07,0.22,50.06,0.05,50.77,0.01,1.0001997602876547,0.010787465336707157,0.9862123301162103,0.009055037708050707
50000US5306,Washington,6,49.99,0.56,49.94,0.05,49.23,0.01,1.0010012014417302,0.024431344476953124,1.0154377412147066,0.023162884458148254,50.01,0.4,50.06,0.05,50.77,0.01,0.9990011985617259,0.017976448613689754,0.9850305298404569,0.016145374087016384
50000US5307,Washington,7,50.18,0.63,49.94,0.05,49.23,0.01,1.0048057669203043,0.0272423296044256,1.0192971765183831,0.026008246929929816,49.82,0.77,50.06,0.05,50.77,0.01,0.9952057530962845,0.03275114284666516,0.9812881623005711,0.03071943714305844
50000US5308,Washington,8,49.29,0.78,49.94,0.05,49.23,0.01,0.9869843812575091,0.033213858646654174,1.0012187690432663,0.0320947479296027,50.71,0.55,50.06,0.05,50.77,0.01,1.012984418697563,0.02399719617042467,0.9988181997242466,0.022059807119262597
50000US5309,Washington,9,49.8,0.59,49.94,0.05,49.23,0.01,0.9971966359631558,0.025625169130839603,1.01157830591103,0.02438008563154669,50.2,0.61,50.06,0.05,50.77,0.01,1.0027966440271674,0.026373970865375917,0.9887728973803427,0.024419450581953828
50000US5310,Washington,10,50.07,0.67,49.94,0.05,49.23,0.01,1.0026031237484982,0.02883984293350954,1.0170627666057284,0.02763236464475386,49.93,0.35,50.06,0.05,50.77,0.01,0.9974031162604874,0.015975651407335777,0.9834547961394524,0.014175086150147535
50000US5501,Wisconsin,1,49.81,0.39,49.72,0.06,49.23,0.01,1.0018101367658891,0.01810576281915094,1.0117814340849076,0.01625504086330014,50.19,0.32,50.28,0.06,50.77,0.01,0.9982100238663484,0.015111103516399117,0.9885759306677171,0.012995303214689303
50000US5502,Wisconsin,2,49.63,0.23,49.72,0.06,49.23,0.01,0.9981898632341111,0.011660974012598649,1.0081251269551088,0.00975345363297003,50.37,0.15,50.28,0.06,50.77,0.01,1.0017899761336515,0.008357505877595076,0.9921213314949773,0.006299831377555058
50000US5503,Wisconsin,3,50.31,0.29,49.72,0.06,49.23,0.01,1.011866452131939,0.014107501925103561,1.0219378427787935,0.012196603323792679,49.69,0.22,50.28,0.06,50.77,0.01,0.9882657120127286,0.011109639635662676,0.9787275950364387,0.009052089220609245
50000US5504,Wisconsin,4,48.13,0.32,49.72,0.06,49.23,0.01,0.9680209171359615,0.01520843948573077,0.9776559008734512,0.013397382596614417,51.87,0.37,50.28,0.06,50.77,0.01,1.0316229116945106,0.017179713195195016,1.0216663383888123,0.014978005835522197
50000US5505,Wisconsin,5,49.11,0.39,49.72,0.06,49.23,0.01,0.9877312952534192,0.018071783264810595,0.9975624619134674,0.01624926431535859,50.89,0.4,50.28,0.06,50.77,0.01,1.0121320604614161,0.018326514705973098,1.0023636005515066,0.01615220216319661
50000US5506,Wisconsin,6,50.29,0.25,49.72,0.06,49.23,0.01,1.0114641995172968,0.012497518278977644,1.0215315864310381,0.010571412821493778,49.71,0.27,50.28,0.06,50.77,0.01,0.9886634844868735,0.013099454177542533,0.97912152846169,0.011021911606829443
50000US5507,Wisconsin,7,50.38,0.25,49.72,0.06,49.23,0.01,1.013274336283186,0.012501887078821402,1.0233597399959375,0.010572155520514834,49.62,0.19,50.28,0.06,50.77,0.01,0.9868735083532219,0.0099129978274377,0.9773488280480598,0.00786974575658343
50000US5508,Wisconsin,8,50.07,0.2,49.72,0.06,49.23,0.01,1.007039420756235,0.010475572988325434,1.0170627666057284,0.008538315512407862,49.93,0.2,50.28,0.06,50.77,0.01,0.9930389817024662,0.010325485622498194,0.9834547961394524,0.008266084542135593
50000US5401,West Virginia,1,49.8,0.37,49.2,0.17,49.23,0.01,1.0121951219512193,0.022035757829913277,1.01157830591103,0.015442445612150692,50.2,0.38,50.8,0.17,50.77,0.01,0.9881889763779529,0.02157473475953041,0.9887728973803427,0.015358981449668853
50000US5402,West Virginia,2,48.8,0.3,49.2,0.17,49.23,0.01,0.9918699186991868,0.01904973500286766,0.9912654885232581,0.012590398849179616,51.2,0.36,50.8,0.17,50.77,0.01,1.0078740157480317,0.020919076105655746,1.0084695686428993,0.014578873746078126
50000US5403,West Virginia,3,49.0,0.28,49.2,0.17,49.23,0.01,0.9959349593495934,0.018264809245896622,0.9953280520008125,0.011779536562412632,51.0,0.24,50.8,0.17,50.77,0.01,1.0039370078740157,0.01616826340086656,1.004530234390388,0.009850120624173066
50000US5600,Wyoming,0,50.93,0.34,50.93,0.34,49.23,0.01,1.0,0.02670450841181914,1.0345317895592119,0.014233001517416624,49.07,0.34,49.07,0.34,50.77,0.01,1.0,0.02771683912440552,0.9665156588536536,0.01377447981698273
